timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-30T21:12:55,CDCHealthIndicator_DecisionTreeClassifier,4c4b9347-6b7e-4d01-8c26-3040ccff86f1,109.54268312454224,0.0007742830096051,7.068322479602672e-06,32.5,15.258559242795595,5.935011863708496,0.0009883267053299,0.000458056755334,0.0001800652526027,0.0016264487132667,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-03-30T21:20:05,CDCHealthIndicator_DecisionTreeClassifier,4c4b9347-6b7e-4d01-8c26-3040ccff86f1,538.9228274822235,0.0038142538871116,7.077551168005549e-06,32.5,15.104273893203572,5.935011863708496,0.004864666238096,0.002259569307654,0.0008879360372592,0.0080121715830092,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-03-30T21:52:31,CDCHealthIndicator_DecisionTreeClassifier,4c4b9347-6b7e-4d01-8c26-3040ccff86f1,2485.4022908210754,0.0175389980432625,7.056804489171211e-06,32.5,14.88595457467162,5.935011863708496,0.0224370412786801,0.0103082290799101,0.0040969184090527,0.036842188767643,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
