timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-01T00:26:23,olivetti_MLPClassifier,1b3a1e00-b3b2-45c6-8f6a-de76550480fb,6.85847282409668,4.8027790541891e-05,7.002694590135184e-06,32.5,14.008826067143271,5.935011863708496,6.191676855087281e-05,2.766279990806808e-05,1.1306977104982252e-05,0.0001008865455639,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-04-01T00:26:39,olivetti_MLPClassifier,1b3a1e00-b3b2-45c6-8f6a-de76550480fb,23.606246948242188,0.000165526750886,7.011989294571032e-06,32.5,14.624761125295606,5.935011863708496,0.000213111951616,9.569952100418888e-05,3.889184470703299e-05,0.0003477033173272,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-04-01T00:27:07,olivetti_MLPClassifier,1b3a1e00-b3b2-45c6-8f6a-de76550480fb,51.23960900306702,0.0003590069025846,7.006433295835583e-06,32.5,14.517822438657957,5.935011863708496,0.0004625798034999,0.0002071293323699,8.441604512882918e-05,0.0007541251809987,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-04-01T00:27:50,olivetti_MLPClassifier,1b3a1e00-b3b2-45c6-8f6a-de76550480fb,94.13206076622008,0.0006610149849716,7.022208794655633e-06,32.5,14.814053664160648,5.935011863708496,0.0008497943013906,0.0003836247513442,0.0001551003367133,0.0013885193894482,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
2024-04-01T00:37:35,olivetti_MLPClassifier,1b3a1e00-b3b2-45c6-8f6a-de76550480fb,679.2914228439331,0.0047839990342348,7.042631296897759e-06,32.5,14.84700324957081,5.935011863708496,0.0061324829868144,0.0027969200153121,0.0011198024911831,0.0100492054933097,United States,USA,texas,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,6,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.8535,30.5875,15.826698303222656,machine,N,1.0
