dataset_name,classifier,grid_search_number,param_grid,best_params,best_cv_score,test_accuracy,energy_consumed,elapsed_time
RT-IoT2022,DecisionTreeClassifier,1,"{'max_depth': range(1, 31, 12)}",{'max_depth': 25},0.9974617511262028,0.9978070175438597,1.4527853844005879e-05,2.7188735008239746
RT-IoT2022,DecisionTreeClassifier,2,"{'max_depth': range(1, 31, 6), 'min_samples_split': range(2, 17, 4)}","{'max_depth': 19, 'min_samples_split': 2}",0.9974719013487231,0.9975227420402859,7.316137469797396e-05,10.880188703536987
RT-IoT2022,DecisionTreeClassifier,3,"{'max_depth': range(1, 31, 3), 'min_samples_split': range(2, 17, 2)}","{'max_depth': 25, 'min_samples_split': 2}",0.9975125125472608,0.9976851851851852,0.0003001401397735949,41.941749811172485
RT-IoT2022,DecisionTreeClassifier,4,"{'max_depth': range(1, 31, 3), 'min_samples_split': range(2, 17, 2), 'min_samples_leaf': range(1, 17, 2)}","{'max_depth': 19, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9974617495799343,0.9976851851851852,0.0021007797413029375,333.2639765739441
