dataset_name,classifier,grid_search_number,param_grid,best_params,best_cv_score,test_accuracy,energy_consumed,elapsed_time,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
CDCHealthIndicator,DecisionTreeClassifier,1,"{'max_depth': range(1, 30, 5), 'min_samples_split': range(2, 30, 6), 'min_samples_leaf': range(1, 30, 5)}","{'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.8643517411011008,0.8661305581835383,0.0005709398909291051,93.46559596061707,2024-03-30T21:45:14,CDCHealthIndicator_DecisionTreeClassifier,9b2f6875-8de7-460b-8790-405f9394e538,93.43459224700928,0.0005709398909291,6.110583641439076e-06,22.5,11.968056650578347,11.942746639251707,0.000583872641623,0.000306471911844,0.0003089642773283,0.0011993088307953,United States,USA,texas,,,Windows-10-10.0.22631-SP0,3.10.4,2.3.4,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.764,30.2881,31.84732437133789,machine,N,1.0
CDCHealthIndicator,DecisionTreeClassifier,2,"{'max_depth': range(1, 30, 3), 'min_samples_split': range(2, 30, 4), 'min_samples_leaf': range(1, 30, 3)}","{'max_depth': 7, 'min_samples_leaf': 28, 'min_samples_split': 2}",0.8642039171922136,0.8662291075370545,0.0028242892165113716,369.31432342529297,2024-03-30T21:51:24,CDCHealthIndicator_DecisionTreeClassifier,9b2f6875-8de7-460b-8790-405f9394e538,462.7789506912232,0.0028242892165113,6.102890402195071e-06,22.5,11.693631544612693,11.942746639251707,0.0028922686308622,0.0015061812049439,0.0015342149716399,0.0059326648074461,United States,USA,texas,,,Windows-10-10.0.22631-SP0,3.10.4,2.3.4,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.764,30.2881,31.84732437133789,machine,N,1.0
CDCHealthIndicator,DecisionTreeClassifier,3,"{'max_depth': range(1, 30, 2), 'min_samples_split': range(2, 30, 2), 'min_samples_leaf': range(1, 30, 2)}","{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.864287683122938,0.8661305581835383,0.01307149991404122,1685.3953924179077,2024-03-30T22:19:29,CDCHealthIndicator_DecisionTreeClassifier,9b2f6875-8de7-460b-8790-405f9394e538,2148.190343618393,0.0130714999140412,6.084889056909035e-06,22.5,11.534561656363447,11.942746639251707,0.0134260835886001,0.0069063085805979,0.0071254287463091,0.0274578209155072,United States,USA,texas,,,Windows-10-10.0.22631-SP0,3.10.4,2.3.4,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1660 Ti,-97.764,30.2881,31.84732437133789,machine,N,1.0
