dataset_name,classifier,grid_search_number,param_grid,best_params,best_cv_score,test_accuracy,energy_consumed,elapsed_time
olivetti,KNeighborsClassifier,1,"{'n_neighbors': range(1, 20, 6)}",{'n_neighbors': 1},0.903125,0.9125,2.050588642283654e-06,0.3855400085449219
olivetti,KNeighborsClassifier,2,"{'n_neighbors': range(1, 20, 6), 'weights': ['uniform', 'distance']}","{'n_neighbors': 1, 'weights': 'uniform'}",0.903125,0.9125,4.74422428043026e-06,0.3350677490234375
olivetti,KNeighborsClassifier,3,"{'n_neighbors': range(1, 20, 3), 'weights': ['uniform', 'distance'], 'metric': ['minkowski', 'euclidean']}","{'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.903125,0.9125,8.847739549745127e-06,0.7181904315948486
olivetti,KNeighborsClassifier,4,"{'n_neighbors': range(1, 20, 3), 'weights': ['uniform', 'distance'], 'metric': ['minkowski', 'euclidean'], 'p': [1, 2, 3]}","{'metric': 'minkowski', 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.928125,0.9375,0.00011330874124937044,18.786993265151978
