dataset_name,classifier,grid_search_number,param_grid,best_params,best_cv_score,test_accuracy,energy_consumed,elapsed_time
CDCHealthIndicator,KNeighborsClassifier,1,"{'n_neighbors': range(1, 20, 6)}",{'n_neighbors': 19},0.8599909297795539,0.8611636707663197,0.004343574622625369,798.1244969367981
CDCHealthIndicator,KNeighborsClassifier,2,"{'n_neighbors': range(1, 20, 6), 'weights': ['uniform', 'distance']}","{'n_neighbors': 19, 'weights': 'uniform'}",0.8599909297795539,0.8611636707663197,0.013946379661266672,1614.0482308864594
CDCHealthIndicator,KNeighborsClassifier,3,"{'n_neighbors': range(1, 20, 3), 'weights': ['uniform', 'distance'], 'metric': ['minkowski', 'euclidean']}","{'metric': 'minkowski', 'n_neighbors': 19, 'weights': 'uniform'}",0.8599909297795539,0.8611636707663197,0.04637472012213445,5812.46101808548
CDCHealthIndicator,KNeighborsClassifier,4,"{'n_neighbors': range(1, 20, 3), 'weights': ['uniform', 'distance'], 'metric': ['minkowski', 'euclidean'], 'p': [1, 2, 3]}","{'metric': 'minkowski', 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.8611341022318927,0.8613804793440555,0.2707686561231842,41286.74714374542
